bedrooms,halls,size,location,price,bathrooms,balconies,parking_spaces,age_of_property,furnishing,facing_direction,floor_number,total_floors,has_lift,property_type
1,1,2851,Nungambakkam,400590.0,2,2,0,27,Fully-furnished,North,16,18,True,Independent House
5,2,1419,Porur,289140.0,3,0,2,9,Semi-furnished,South,5,19,True,Villa
5,1,2096,Velachery,397200.0,2,1,1,15,Semi-furnished,West,13,19,False,Apartment
1,1,990,Velachery,194250.0,2,0,1,11,Semi-furnished,East,12,16,True,Independent House
5,2,1801,T Nagar,416080.0,2,1,1,13,Semi-furnished,South,1,19,False,Villa
3,1,2480,Nungambakkam,439200.0,1,2,2,1,Fully-furnished,East,14,17,False,Independent House
4,2,1335,Adyar,368475.0,3,0,1,1,Semi-furnished,West,14,20,False,Villa
1,2,1476,Sholinganallur,229320.0,2,1,0,18,Fully-furnished,North,20,20,False,Independent House
4,2,2081,T Nagar,406480.0,3,1,2,10,Semi-furnished,South,12,12,True,Independent House
5,2,2217,Anna Nagar,449360.0,3,1,1,14,Unfurnished,East,14,17,True,Apartment
5,1,1582,Velachery,358650.0,1,2,0,4,Semi-furnished,North,13,20,False,Apartment
1,2,1113,Anna Nagar,233040.0,1,2,2,4,Semi-furnished,West,4,5,False,Apartment
3,2,2516,Anna Nagar,409280.0,2,2,1,6,Semi-furnished,North,6,7,False,Independent House
2,1,1393,Nungambakkam,305370.0,1,1,0,1,Semi-furnished,North,8,10,True,Villa
1,2,1053,Tambaram,185445.0,3,1,0,20,Semi-furnished,North,18,19,True,Apartment
2,1,1324,Adyar,282540.0,3,0,0,18,Fully-furnished,South,4,8,False,Apartment
2,2,2498,Guindy,352350.0,1,0,0,10,Semi-furnished,South,15,16,False,Villa
3,2,963,Porur,213780.0,2,1,0,19,Unfurnished,East,18,19,False,Independent House
2,1,1148,Tambaram,204620.0,2,2,0,1,Semi-furnished,East,15,20,True,Apartment
2,1,1729,T Nagar,298320.0,2,0,2,22,Semi-furnished,East,1,5,True,Villa
3,1,1335,Anna Nagar,298800.0,3,2,1,25,Unfurnished,South,20,20,False,Apartment
2,2,2280,Sholinganallur,313600.0,3,1,1,0,Semi-furnished,South,14,17,True,Independent House
2,2,2792,Nungambakkam,449280.0,3,0,2,14,Fully-furnished,South,8,20,False,Villa
2,2,1963,Anna Nagar,333040.0,2,0,0,18,Unfurnished,West,15,20,False,Independent House
1,1,2478,Sholinganallur,285460.0,3,1,2,16,Unfurnished,North,15,15,False,Villa
1,1,1826,Porur,205560.0,2,2,0,7,Semi-furnished,South,14,19,True,Apartment
1,2,1341,Anna Nagar,251280.0,3,1,0,21,Fully-furnished,East,16,19,False,Independent House
3,1,2392,Nungambakkam,431280.0,2,2,1,1,Semi-furnished,East,10,13,False,Villa
5,2,1590,Porur,299400.0,3,0,1,21,Fully-furnished,North,17,19,False,Apartment
2,2,2237,Tambaram,288405.0,2,0,0,29,Unfurnished,East,12,13,False,Villa
2,1,1199,Guindy,239925.0,3,2,2,29,Fully-furnished,North,14,14,False,Villa
3,1,1943,Tambaram,282295.0,2,0,2,20,Semi-furnished,South,17,20,True,Independent House
2,2,2109,Mylapore,366265.0,3,0,2,23,Fully-furnished,West,19,19,False,Apartment
1,1,845,Adyar,207825.0,2,1,2,0,Fully-furnished,West,1,6,False,Apartment
5,2,2180,Nungambakkam,502200.0,3,0,1,14,Semi-furnished,East,13,17,False,Apartment
4,1,1903,Anna Nagar,376240.0,2,1,0,6,Fully-furnished,North,20,20,False,Apartment
2,1,1567,Anna Nagar,285360.0,2,1,1,15,Unfurnished,North,2,17,False,Apartment
1,1,1659,T Nagar,260720.0,2,0,0,27,Unfurnished,East,20,20,True,Apartment
4,2,1685,Sholinganallur,327950.0,1,0,0,26,Fully-furnished,North,16,17,True,Independent House
5,2,2285,Guindy,426375.0,2,0,2,9,Fully-furnished,East,5,8,True,Apartment
4,2,1932,Adyar,419220.0,1,0,1,7,Semi-furnished,North,15,17,True,Independent House
1,2,1037,Guindy,212775.0,2,1,0,26,Unfurnished,West,13,18,True,Apartment
4,1,2628,Nungambakkam,488520.0,2,0,2,26,Semi-furnished,West,12,12,True,Independent House
3,1,1266,Porur,219960.0,3,2,0,1,Fully-furnished,South,18,20,True,Independent House
4,2,989,Adyar,339065.0,1,0,1,25,Semi-furnished,South,3,5,False,Independent House
2,2,1468,Porur,220080.0,2,2,2,26,Fully-furnished,East,7,9,False,Villa
2,2,2973,Sholinganallur,362110.0,3,1,0,0,Semi-furnished,South,18,18,False,Apartment
3,1,2428,T Nagar,386240.0,1,2,2,7,Semi-furnished,East,18,19,False,Villa
1,1,2295,Anna Nagar,311600.0,1,2,2,7,Fully-furnished,South,18,20,False,Villa
2,1,2930,Mylapore,419050.0,2,1,2,5,Fully-furnished,North,16,19,True,Villa
5,2,2890,Guindy,471750.0,3,0,0,29,Fully-furnished,North,2,10,False,Independent House
2,2,2115,Anna Nagar,345200.0,3,1,0,28,Semi-furnished,East,13,15,False,Villa
2,1,1686,Mylapore,313310.0,1,2,2,6,Unfurnished,South,6,16,True,Villa
1,2,2992,Sholinganallur,335440.0,3,2,1,0,Fully-furnished,South,2,2,False,Apartment
4,2,981,Porur,238860.0,2,0,0,24,Fully-furnished,West,5,8,False,Apartment
2,1,1968,Porur,238080.0,2,1,0,16,Unfurnished,West,18,18,True,Villa
3,2,1983,Adyar,389555.0,1,2,0,9,Semi-furnished,North,10,13,False,Independent House
4,1,2130,Velachery,369750.0,1,1,0,14,Semi-furnished,West,10,13,False,Apartment
5,2,2195,Porur,335700.0,3,0,0,13,Fully-furnished,East,12,16,False,Apartment
1,2,1566,Guindy,252450.0,2,1,1,20,Unfurnished,North,5,17,True,Apartment
5,2,2829,Porur,373740.0,1,1,0,21,Unfurnished,East,11,18,True,Independent House
4,1,2479,Anna Nagar,422320.0,3,1,0,10,Semi-furnished,South,6,12,False,Independent House
4,1,1793,Nungambakkam,413370.0,2,2,1,29,Fully-furnished,South,12,12,True,Independent House
4,2,1219,Anna Nagar,337520.0,2,1,0,7,Fully-furnished,South,12,14,False,Apartment
5,2,1061,Nungambakkam,401490.0,1,2,2,9,Fully-furnished,North,13,18,False,Villa
4,1,1339,Guindy,310425.0,3,0,0,17,Semi-furnished,West,16,17,True,Apartment
5,2,1702,Guindy,382650.0,1,1,0,23,Unfurnished,West,16,20,True,Apartment
4,2,1549,Adyar,386665.0,2,1,1,14,Semi-furnished,West,8,15,True,Villa
3,1,1714,Guindy,308550.0,2,2,0,2,Fully-furnished,North,12,19,False,Independent House
4,2,849,Adyar,327165.0,3,1,1,14,Fully-furnished,West,19,19,False,Independent House
5,2,2809,Anna Nagar,496720.0,2,2,2,12,Semi-furnished,North,6,13,False,Apartment
2,2,1431,Adyar,308635.0,3,2,0,8,Unfurnished,East,10,20,False,Villa
4,2,2373,Tambaram,349245.0,2,0,2,10,Unfurnished,South,13,20,True,Villa
2,1,1522,Sholinganallur,246539.99999999997,1,1,1,19,Unfurnished,South,2,20,True,Independent House
3,1,2718,Anna Nagar,409440.0,2,0,0,24,Fully-furnished,North,12,20,False,Villa
1,1,1008,Nungambakkam,234720.0,1,1,0,16,Unfurnished,East,7,15,False,Independent House
3,2,1688,Sholinganallur,300160.0,1,2,2,4,Fully-furnished,East,6,15,True,Apartment
4,1,1163,Anna Nagar,317040.0,2,2,2,1,Fully-furnished,South,17,20,False,Independent House
2,2,902,T Nagar,248160.0,1,2,1,7,Semi-furnished,South,14,20,False,Villa
2,2,2800,Porur,300000.0,2,2,0,26,Semi-furnished,South,5,14,True,Villa
5,2,2479,Mylapore,499715.0,2,0,1,18,Semi-furnished,East,6,18,True,Independent House
2,1,1151,Guindy,236325.0,1,0,0,27,Semi-furnished,East,6,18,True,Villa
5,2,2060,Velachery,409500.0,1,0,2,10,Unfurnished,West,9,13,True,Apartment
1,2,2939,T Nagar,379120.0,1,2,0,15,Semi-furnished,South,6,19,True,Apartment
4,2,1971,Guindy,372825.0,1,2,0,16,Semi-furnished,West,12,12,False,Independent House
5,1,1808,Porur,300480.0,2,0,2,29,Fully-furnished,South,3,9,True,Apartment
1,2,1839,Velachery,272925.0,3,0,1,16,Unfurnished,East,6,18,False,Villa
2,1,2776,T Nagar,382080.0,2,0,1,1,Unfurnished,East,10,14,True,Apartment
2,1,1005,Porur,180300.0,3,2,1,27,Semi-furnished,South,14,18,True,Apartment
1,2,2668,Nungambakkam,402120.0,1,0,1,5,Fully-furnished,East,20,20,False,Independent House
2,2,2865,Tambaram,329225.0,1,1,2,20,Fully-furnished,South,3,10,True,Villa
1,1,2715,T Nagar,345200.0,1,0,1,0,Fully-furnished,North,14,17,True,Villa
5,1,976,Nungambakkam,375840.0,2,0,0,22,Unfurnished,East,3,13,True,Apartment
5,1,1240,Velachery,333000.0,1,2,1,17,Fully-furnished,South,17,20,True,Independent House
1,1,1893,Mylapore,296905.0,2,0,0,25,Unfurnished,East,16,19,True,Independent House
5,2,1321,Mylapore,401285.0,1,1,2,25,Semi-furnished,South,5,16,True,Apartment
5,2,2080,Nungambakkam,493200.0,1,0,1,3,Semi-furnished,West,5,20,False,Apartment
5,1,2080,Velachery,396000.0,1,2,0,25,Fully-furnished,West,16,16,True,Apartment
3,1,2842,Velachery,393150.0,1,0,2,10,Fully-furnished,East,16,16,False,Apartment
4,1,1464,Mylapore,362440.0,2,2,1,1,Unfurnished,South,12,18,False,Independent House
2,2,1705,Sholinganallur,273350.0,3,1,2,25,Unfurnished,North,5,11,True,Apartment
3,1,2765,Porur,309900.0,2,0,2,4,Semi-furnished,South,2,3,True,Villa
5,1,1792,Anna Nagar,399360.0,3,0,2,12,Fully-furnished,West,19,19,False,Villa
1,1,1757,Nungambakkam,302130.0,2,2,2,6,Unfurnished,South,8,15,True,Apartment
5,1,1724,Velachery,369300.0,3,2,2,0,Fully-furnished,North,18,18,True,Apartment
4,1,852,Velachery,273900.0,1,1,1,19,Fully-furnished,South,18,18,False,Apartment
5,1,2834,Porur,362040.0,3,2,2,1,Semi-furnished,West,17,20,False,Villa
1,1,803,T Nagar,192240.0,3,1,1,0,Fully-furnished,North,8,10,True,Apartment
4,1,2384,Mylapore,440640.0,3,2,0,15,Fully-furnished,South,2,4,True,Villa
5,2,1481,Porur,292860.0,1,0,2,0,Unfurnished,East,16,19,True,Independent House
4,2,1429,Porur,265740.0,3,2,0,25,Semi-furnished,East,15,15,True,Villa
2,2,2656,Porur,291360.0,1,2,0,16,Fully-furnished,East,8,13,False,Independent House
2,1,1004,Porur,180240.0,3,2,0,24,Unfurnished,South,2,6,False,Apartment
5,2,2419,Sholinganallur,407330.0,2,0,0,6,Unfurnished,East,16,17,False,Villa
4,1,2176,Guindy,373200.0,2,1,2,3,Unfurnished,West,14,17,False,Apartment
1,2,2155,Adyar,336175.0,3,0,1,1,Semi-furnished,South,2,17,False,Villa
5,1,2026,Velachery,391950.0,3,1,2,2,Fully-furnished,East,11,19,False,Villa
2,2,1575,Tambaram,245375.0,1,2,1,17,Semi-furnished,East,17,18,True,Apartment
2,2,1201,T Nagar,272080.0,2,0,0,7,Unfurnished,East,14,16,True,Villa
5,1,2212,Velachery,405900.0,2,2,1,27,Semi-furnished,East,1,14,True,Independent House
4,2,2718,Nungambakkam,514620.0,3,0,1,13,Semi-furnished,West,5,13,False,Apartment
2,2,1439,Velachery,272925.0,3,0,0,27,Fully-furnished,East,15,18,True,Apartment
4,2,1534,T Nagar,362720.0,3,2,2,18,Fully-furnished,South,15,20,True,Villa
2,2,2914,Adyar,434690.0,1,0,1,6,Unfurnished,East,2,12,False,Apartment
2,1,1973,Porur,238380.0,3,1,2,18,Fully-furnished,North,4,6,True,Apartment
3,1,1957,Anna Nagar,348560.0,3,2,0,23,Unfurnished,East,20,20,True,Independent House
2,1,1655,Guindy,274125.0,3,1,1,16,Semi-furnished,West,13,18,True,Independent House
1,1,2234,Tambaram,249210.0,1,2,1,28,Fully-furnished,South,3,7,True,Apartment
5,1,2036,Guindy,392700.0,3,2,1,9,Semi-furnished,East,18,20,False,Villa
5,2,2372,Porur,346320.0,1,2,0,2,Unfurnished,West,11,20,True,Villa
4,1,2324,Sholinganallur,358680.0,1,2,0,9,Semi-furnished,North,19,20,False,Apartment
2,1,2206,Mylapore,357510.0,3,2,2,19,Unfurnished,East,15,19,False,Independent House
1,1,2371,Porur,238260.0,2,1,1,20,Fully-furnished,East,15,18,False,Independent House
4,1,2582,Mylapore,457470.0,2,1,1,10,Fully-furnished,South,7,9,False,Villa
3,1,2041,Sholinganallur,310870.0,3,0,1,2,Fully-furnished,West,1,10,False,Villa
4,1,2203,Nungambakkam,450270.0,1,1,2,3,Unfurnished,North,3,8,True,Villa
4,2,1999,Sholinganallur,349930.0,2,2,0,1,Fully-furnished,North,8,17,True,Independent House
2,2,2553,Tambaram,308945.0,2,2,0,1,Semi-furnished,North,7,19,True,Villa
3,1,1142,Nungambakkam,318780.0,3,2,1,5,Unfurnished,East,10,19,False,Villa
4,1,1793,Adyar,390405.0,2,1,0,20,Fully-furnished,West,10,18,False,Villa
1,1,1146,Mylapore,233410.0,3,0,0,5,Semi-furnished,North,6,9,False,Independent House
1,2,1293,Tambaram,201045.0,3,1,0,3,Fully-furnished,West,11,16,False,Apartment
5,1,2310,Anna Nagar,440800.0,3,1,2,17,Unfurnished,North,9,18,False,Villa
3,2,2924,Porur,331440.0,1,0,2,2,Unfurnished,South,2,2,False,Independent House
3,2,2758,Guindy,401850.0,2,1,0,7,Unfurnished,South,14,14,True,Apartment
5,1,1775,Sholinganallur,348250.0,3,2,0,28,Semi-furnished,West,17,19,True,Independent House
4,2,2850,Mylapore,497250.0,3,1,0,4,Semi-furnished,South,11,12,True,Independent House
3,2,802,Velachery,255150.0,1,0,0,28,Unfurnished,South,16,20,False,Villa
1,1,2647,Porur,254820.0,3,2,1,15,Unfurnished,North,11,20,True,Villa
1,2,2067,Guindy,290025.0,3,0,2,20,Fully-furnished,West,15,20,True,Villa
2,2,1341,Tambaram,230165.0,2,1,1,20,Unfurnished,North,12,19,True,Independent House
3,1,1142,Porur,212520.0,3,1,2,0,Unfurnished,West,1,15,False,Apartment
4,1,2225,Guindy,376875.0,2,1,2,16,Semi-furnished,North,18,19,False,Villa
5,2,2340,Porur,344400.0,1,0,0,8,Fully-furnished,West,17,17,False,Apartment
5,1,2911,Anna Nagar,488880.0,3,1,1,0,Unfurnished,East,11,20,False,Villa
4,1,1530,Sholinganallur,303100.0,3,1,0,22,Fully-furnished,North,5,14,False,Apartment
2,1,941,Porur,176460.0,3,1,0,21,Fully-furnished,East,1,8,True,Independent House
5,1,2120,Nungambakkam,478800.0,2,0,0,6,Unfurnished,South,4,20,False,Independent House
3,2,1896,Nungambakkam,404640.0,2,0,0,26,Semi-furnished,East,6,19,False,Villa
2,1,1763,Guindy,282225.0,2,2,1,18,Unfurnished,North,11,20,False,Independent House
3,1,1492,Anna Nagar,311360.0,2,2,0,11,Fully-furnished,East,3,17,True,Apartment
1,1,1551,Nungambakkam,283590.0,2,2,2,17,Unfurnished,West,3,11,False,Independent House
2,1,1604,Velachery,270300.0,2,0,2,27,Semi-furnished,South,4,16,False,Independent House
5,2,2017,Velachery,406275.0,1,2,0,28,Unfurnished,East,5,20,False,Independent House
2,2,1325,T Nagar,282000.0,2,2,2,28,Fully-furnished,North,9,16,False,Villa
2,2,1080,Guindy,246000.0,3,2,2,16,Fully-furnished,North,17,17,True,Independent House
2,2,2281,Velachery,336075.0,2,0,1,22,Fully-furnished,East,10,10,False,Villa
2,2,2521,Anna Nagar,377680.0,2,2,2,22,Semi-furnished,West,2,18,False,Independent House
3,1,2583,Tambaram,323895.0,3,1,2,8,Unfurnished,South,7,16,False,Apartment
1,2,2263,Nungambakkam,365670.0,3,1,0,18,Semi-furnished,West,2,17,True,Independent House
4,1,1300,Adyar,348500.0,3,1,1,1,Unfurnished,East,17,17,True,Villa
2,2,1709,Mylapore,332265.0,1,2,0,7,Unfurnished,West,10,12,True,Apartment
5,1,883,Adyar,347055.0,3,2,1,0,Unfurnished,East,11,20,False,Apartment
2,2,1865,Porur,243900.0,2,0,1,24,Semi-furnished,North,19,20,False,Independent House
5,1,833,T Nagar,322640.0,1,0,0,20,Fully-furnished,East,2,10,False,Independent House
3,2,1273,T Nagar,309840.0,3,2,0,22,Unfurnished,South,12,20,True,Villa
5,1,1997,Sholinganallur,363790.0,1,2,1,14,Fully-furnished,West,14,14,True,Villa
4,2,999,Velachery,299925.0,1,0,2,18,Unfurnished,North,2,16,False,Villa
1,1,2783,T Nagar,350640.0,3,0,1,13,Fully-furnished,West,9,12,True,Independent House
5,2,1956,Adyar,455260.0,3,2,1,4,Unfurnished,East,15,16,False,Villa
5,1,1866,Velachery,379950.0,1,0,1,26,Semi-furnished,South,3,20,False,Apartment
1,1,903,Porur,150180.0,3,0,1,20,Fully-furnished,East,12,16,True,Independent House
4,2,1840,Guindy,363000.0,1,1,0,7,Semi-furnished,South,10,15,False,Villa
2,1,1636,Sholinganallur,254519.99999999997,2,1,1,25,Unfurnished,South,13,19,True,Apartment
5,2,2377,T Nagar,462160.0,1,2,0,15,Unfurnished,South,16,20,False,Apartment
1,1,2784,T Nagar,350720.0,3,1,0,6,Unfurnished,South,19,19,True,Apartment
3,1,2789,Adyar,441065.0,1,2,1,7,Fully-furnished,South,15,20,True,Villa
1,2,2017,Guindy,286275.0,2,2,2,11,Fully-furnished,South,19,20,True,Independent House
3,1,2709,Nungambakkam,459810.0,1,0,2,7,Fully-furnished,East,8,13,False,Apartment
4,1,868,Velachery,275100.0,3,0,2,4,Semi-furnished,South,12,17,False,Independent House
2,1,2477,Mylapore,380545.0,2,0,1,20,Semi-furnished,South,7,20,False,Independent House
1,2,2027,Nungambakkam,344430.0,2,1,0,12,Semi-furnished,East,5,14,True,Independent House
5,2,2897,Anna Nagar,503760.0,3,1,0,28,Semi-furnished,South,9,15,True,Villa
4,1,1001,Anna Nagar,304080.0,3,2,2,18,Semi-furnished,West,18,20,True,Independent House
1,2,1222,Mylapore,256870.0,2,1,2,10,Fully-furnished,East,20,20,True,Independent House
5,2,2126,Velachery,414450.0,2,2,1,26,Unfurnished,East,10,20,True,Independent House
1,2,1949,Nungambakkam,337410.0,1,2,1,9,Fully-furnished,West,16,17,True,Independent House
3,1,1112,Velachery,263400.0,1,0,1,15,Fully-furnished,West,5,16,True,Villa
1,2,1061,Porur,171660.0,2,1,0,16,Fully-furnished,East,12,13,False,Independent House
1,1,1420,Tambaram,196300.0,2,1,2,5,Fully-furnished,West,2,11,False,Independent House
1,2,1740,Adyar,300900.0,3,0,0,15,Semi-furnished,South,16,18,True,Apartment
4,1,1393,Tambaram,272545.0,3,1,2,18,Semi-furnished,North,17,20,True,Apartment
1,1,1243,Anna Nagar,227440.0,3,2,1,25,Unfurnished,East,17,18,True,Apartment
5,1,1411,Nungambakkam,414990.0,2,0,0,0,Fully-furnished,East,17,20,False,Independent House
3,1,2442,Tambaram,314730.0,3,2,1,17,Semi-furnished,South,8,15,True,Villa
3,2,1656,T Nagar,340480.0,1,0,2,11,Fully-furnished,South,6,9,False,Independent House
1,2,1426,Velachery,241950.0,2,0,2,13,Semi-furnished,South,6,10,True,Apartment
4,2,2747,T Nagar,459760.0,1,1,2,4,Unfurnished,North,8,14,True,Apartment
4,2,2767,Tambaram,374855.0,3,1,0,25,Fully-furnished,North,11,15,False,Apartment
5,2,2226,Guindy,421950.0,3,0,2,9,Semi-furnished,South,5,13,True,Villa
1,1,2878,Adyar,380630.0,2,2,0,3,Fully-furnished,West,2,12,True,Independent House
3,1,2311,Tambaram,306215.0,3,0,2,25,Fully-furnished,North,14,16,False,Villa
4,2,2874,Mylapore,499290.0,2,2,1,4,Semi-furnished,North,1,17,True,Independent House
1,2,1301,Tambaram,201565.0,2,1,0,3,Unfurnished,North,13,16,False,Independent House
4,2,1440,T Nagar,355200.0,3,1,1,15,Unfurnished,South,16,20,True,Apartment
4,1,1973,Anna Nagar,381840.0,2,0,1,10,Semi-furnished,South,12,14,True,Independent House
3,1,2727,Nungambakkam,461430.0,1,1,0,2,Unfurnished,South,13,20,False,Independent House
2,1,2148,Mylapore,352580.0,2,1,1,14,Semi-furnished,East,17,18,True,Independent House
5,2,1375,Adyar,405875.0,1,0,0,18,Fully-furnished,East,9,10,True,Apartment
5,1,1704,Tambaram,318760.0,3,1,0,20,Fully-furnished,South,7,8,False,Villa
3,2,2377,Mylapore,423045.0,2,2,2,13,Unfurnished,East,6,20,False,Apartment
4,2,2796,Mylapore,492660.0,1,2,0,22,Unfurnished,West,6,9,False,Independent House
1,1,1001,Nungambakkam,234090.0,3,1,1,13,Fully-furnished,East,14,20,False,Villa
4,2,2912,Nungambakkam,532080.0,2,0,1,9,Semi-furnished,East,13,16,False,Villa
3,2,1333,Nungambakkam,353970.0,2,0,0,23,Fully-furnished,West,2,13,True,Independent House
5,1,2297,Sholinganallur,384790.0,3,2,2,13,Unfurnished,South,7,12,True,Villa
4,1,1847,Guindy,348525.0,1,2,0,7,Fully-furnished,North,3,7,False,Villa
5,2,839,Adyar,360315.0,3,2,2,3,Semi-furnished,South,13,15,False,Villa
1,2,2742,Porur,272520.0,1,0,1,15,Semi-furnished,West,7,8,True,Villa
5,2,2407,Guindy,435525.0,3,1,1,18,Semi-furnished,East,13,13,True,Villa
5,2,2305,Tambaram,370825.0,2,2,0,26,Semi-furnished,West,5,16,True,Apartment
2,2,2141,T Nagar,347280.0,1,1,0,3,Semi-furnished,North,11,15,True,Villa
2,2,2558,Anna Nagar,380640.0,1,2,0,2,Unfurnished,North,5,5,False,Independent House
2,2,2744,Tambaram,321360.0,2,1,2,8,Semi-furnished,South,5,5,False,Independent House
5,2,2273,Anna Nagar,453840.0,3,1,0,20,Fully-furnished,South,15,15,False,Villa
3,2,2355,Tambaram,322075.0,3,2,2,26,Semi-furnished,East,20,20,False,Villa
5,1,918,Velachery,308850.0,3,1,2,12,Semi-furnished,South,8,12,False,Independent House
3,2,2402,Guindy,375150.0,2,0,1,5,Fully-furnished,South,12,14,True,Independent House
3,1,2521,Sholinganallur,344470.0,2,0,0,4,Fully-furnished,North,9,14,False,Independent House
2,2,1224,Velachery,256800.0,1,1,1,15,Semi-furnished,East,4,18,False,Villa
4,1,1375,Nungambakkam,375750.0,2,0,1,17,Semi-furnished,South,10,12,False,Villa
1,1,1669,Mylapore,277865.0,2,0,1,16,Unfurnished,South,13,20,False,Villa
2,2,2125,Anna Nagar,346000.0,1,1,2,6,Semi-furnished,West,8,10,False,Apartment
2,1,2362,Tambaram,283530.0,1,2,0,22,Fully-furnished,South,11,16,True,Apartment
4,1,2009,Porur,288540.0,2,1,1,13,Unfurnished,East,9,10,True,Apartment
1,1,951,Tambaram,165815.0,3,0,2,26,Semi-furnished,North,2,5,True,Independent House
5,1,2754,Guindy,446550.0,3,1,2,6,Semi-furnished,North,18,20,False,Independent House
5,2,2037,T Nagar,434960.0,3,0,1,20,Unfurnished,South,18,19,True,Independent House
2,1,2310,Guindy,323250.0,2,0,2,14,Semi-furnished,West,1,5,False,Apartment
1,2,2780,Tambaram,297700.0,2,1,2,0,Unfurnished,South,10,15,False,Villa
2,1,2700,Sholinganallur,329000.0,1,2,2,18,Unfurnished,West,10,12,True,Villa
3,1,2142,Guindy,340650.0,3,1,0,16,Semi-furnished,South,9,16,False,Independent House
2,2,2489,Guindy,351675.0,2,2,1,18,Semi-furnished,North,16,18,True,Villa
2,1,1704,Velachery,277800.0,2,2,2,21,Fully-furnished,South,11,19,False,Villa
5,2,2662,Porur,363720.0,3,2,2,14,Fully-furnished,North,10,11,False,Independent House
5,2,1423,Nungambakkam,434070.0,2,2,2,11,Semi-furnished,West,1,5,False,Apartment
5,2,1335,Porur,284100.0,2,1,1,24,Semi-furnished,North,19,19,False,Villa
3,1,1486,Velachery,291450.0,1,2,0,28,Fully-furnished,East,13,16,True,Apartment
5,1,1537,Nungambakkam,426330.0,2,1,2,16,Unfurnished,West,8,18,True,Apartment
1,2,1980,Adyar,321300.0,2,0,2,0,Fully-furnished,West,7,16,True,Apartment
4,2,1587,Nungambakkam,412830.0,1,1,2,28,Semi-furnished,East,5,20,True,Apartment
1,1,1572,Anna Nagar,253760.0,3,2,1,9,Fully-furnished,West,7,12,False,Apartment
1,1,1035,Sholinganallur,184450.0,1,0,1,13,Fully-furnished,North,1,15,True,Independent House
5,2,1277,Sholinganallur,327390.0,1,2,1,12,Fully-furnished,South,6,10,False,Apartment
4,1,1489,Nungambakkam,386010.0,1,0,2,5,Fully-furnished,North,10,15,True,Apartment
4,2,2972,Velachery,447900.0,1,1,2,10,Semi-furnished,East,13,17,False,Villa
4,1,2292,Mylapore,432820.0,3,1,1,20,Fully-furnished,South,3,17,False,Villa
3,2,1971,Velachery,342825.0,2,1,1,11,Fully-furnished,West,9,14,False,Apartment
5,1,1573,Velachery,357975.0,2,0,2,27,Unfurnished,South,14,14,True,Villa
4,1,2508,Nungambakkam,477720.0,3,1,2,12,Semi-furnished,North,18,19,False,Villa
3,1,950,Porur,201000.0,2,0,2,13,Unfurnished,South,8,19,True,Apartment
2,1,2212,Porur,252720.0,3,1,0,0,Semi-furnished,South,7,20,False,Independent House
2,2,1720,Nungambakkam,352800.0,1,0,0,7,Fully-furnished,East,10,12,False,Villa
3,1,2300,T Nagar,376000.0,2,2,2,2,Unfurnished,East,5,13,True,Independent House
